numeric_categories
0
71
43
115
2
0
44
16
8
46
28
0
0
115
0
100
115
0
7
57
7
67
115
43
53
42
8
0
0
0
0
0
0
0
95
0
0
44
115
71
94
0
0
93
47
94
95
0
81
68
0
0
98
83
46
0
49
56
83
46
46
0
49
50
43
50
44
3
115
0
0
115
0
49
115
44
115
115
50
39
0
115
0
4
3
49
57
0
0
7
106
5
46
0
9
46
82
68
0
58
0
7
83
78
0
83
3
4
71
3
47
0
46
87
82
46
2
3
46
0
53
62
7
47
6
3
0
2
3
56
0
69
0
46
47
4
0
0
43
0
58
47
0
71
115
0
115
115
115
5
71
47
44
2
7
0
46
0
115
7
45
2
53
3
0
0
3
44
4
0
46
0
3
0
0
47
100
0
0
95
0
0
0
0
0
0
8
83
46
0
69
0
47
8
52
56
105
69
115
7
69
73
73
0
0
115
0
46
0
43
61
0
3
0
90
0
100
0
0
7
0
115
83
0
49
103
46
0
3
83
67
0
57
0
80
0
115
0
46
0
78
0
0
83
46
0
0
5
0
2
71
1
2
3
0
0
65
0
46
0
7
71
98
46
0
45
0
0
95
7
47
0
0
95
46
0
95
0
0
0
56
46
46
0
0
0
43
115
103
83
2
49
0
2
0
29
6
46
116
115
0
80
0
57
6
46
46
7
0
46
95
47
43
0
53
0
0
4
115
115
49
46
0
0
0
0
0
46
115
69
43
101
0
47
0
88
59
0
0
0
0
0
0
83
82
46
71
0
47
83
95
46
77
46
4
72
71
90
90
90
4
47
56
43
115
0
0
0
47
7
0
0
47
8
46
0
46
19
47
21
83
0
35
7
46
36
46
0
36
0
74
1
3
56
0
93
47
83
0
58
0
50
50
44
115
52
68
115
43
8
2
95
74
68
115
6
65
8
73
5
5
115
0
46
115
3
0
0
2
0
5
46
57
0
52
7
115
0
0
3
0
7
43
115
0
55
47
59
51
115
95
82
0
87
72
57
6
68
50
46
115
0
115
0
43
115
53
5
87
83
67
56
95
83
46
56
3
46
83
8
47
95
0
44
1
2
0
9
83
0
45
71
46
90
3
52
90
115
50
0
115
115
3
0
115
83
47
44
53
101
0
44
0
4
75
83
0
0
0
8
3
0
0
115
115
47
0
47
82
0
0
0
8
115
0
44
56
8
3
0
0
115
7
115
46
67
0
0
115
6
43
0
83
47
50
115
51
0
47
8
8
7
115
56
0
115
46
3
3
4
0
0
0
0
5
0
0
6
0
0
53
83
56
100
6
0
46
0
0
73
103
46
46
0
3
75
7
46
0
0
83
0
0
0
87
7
0
0
46
0
0
0
87
107
0
86
115
0
0
87
57
108
3
53
0
46
0
0
4
70
49
47
0
5
47
47
0
2
0
47
47
7
47
0
115
47
0
0
0
115
71
43
115
0
47
0
0
7
111
2
68
4
53
47
3
115
0
0
0
64
46
0
46
0
0
0
71
95
46
0
0
15
46
115
87
3
43
3
0
3
46
46
0
8
47
6
46
115
6
0
2
0
47
3
100
103
3
49
57
2
3
49
0
103
47
0
71
0
95
0
7
19
0
115
47
0
90
19
90
57
50
50
50
52
50
90
90
49
2
50
4
49
49
73
71
73
45
73
45
0
59
47
0
49
49
44
52
43
0
4
46
3
46
0
0
4
0
115
0
0
0
0
0
0
0
46
47
115
0
4
47
0
8
8
81
0
100
68
7
47
3
0
68
43
47
53
83
59
0
2
46
71
0
0
0
47
103
49
43
0
55
105
49
49
7
47
48
0
96
50
46
0
100
2
43
3
3
43
43
115
49
115
83
44
61
99
66
0
47
66
115
3
0
0
6
46
47
6
0
26
0
0
82
0
95
100
47
111
49
0
115
47
94
46
6
0
61
0
0
0
1
7
8
84
5
43
71
46
0
0
115
7
46
0
115
0
0
0
0
0
0
3
2
47
4
83
46
6
0
3
4
2
87
0
0
0
0
0
0
47
56
43
115
111
53
44
83
46
0
47
0
47
70
3
3
95
47
28
5
43
0
44
50
46
44
115
0
0
46
0
77
53
0
0
3
0
71
0
3
0
0
53
0
0
53
8
71
59
47
0
0
43
4
0
73
34
6
49
99
48
4
43
0
0
0
0
8
49
43
0
88
47
3
0
56
0
115
115
3
0
83
44
0
47
44
50
74
74
0
0
85
0
66
46
5
43
55
3
95
3
88
46
64
69
68
46
46
56
47
53
78
94
46
0
0
0
87
83
83
83
0
3
101
94
47
0
0
0
47
67
58
0
49
0
46
47
83
49
115
0
43
4
49
49
49
55
0
49
0
47
43
0
103
71
0
0
43
83
82
29
115
71
47
0
0
3
2
82
71
43
0
0
4
0
53
6
56
63
0
63
115
6
115
115
0
115
0
0
46
0
103
115
62
3
8
0
47
47
115
0
87
6
0
0
8
115
2
1
58
1
57
0
43
43
115
56
98
43
6
0
43
55
50
0
95
46
0
95
0
0
87
4
0
47
5
82
2
56
0
0
7
0
115
57
46
0
0
7
0
72
6
0
90
47
4
82
46
112
0
90
59
0
5
81
53
0
115
0
44
0
0
0
0
112
0
0
95
115
0
0
0
0
0
57
0
51
59
62
0
71
52
0
46
43
0
46
0
0
5
4
71
8
8
73
0
115
0
46
44
43
0
87
106
3
43
32
8
2
43
0
0
46
0
0
47
0
49
47
2
0
46
0
0
6
44
115
46
78
87
47
0
0
85
0
0
56
46
0
46
0
0
0
47
46
47
2
2
101
0
3
0
47
0
5
0
5
0
0
29
45
0
0
0
56
56
115
49
0
46
109
43
0
0
0
44
47
3
47
49
0
80
62
0
78
0
47
0
115
115
0
7
47
46
46
22
0
6
6
3
108
115
7
5
47
49
0
0
0
0
0
43
49
46
0
74
46
0
115
115
78
98
98
115
71
0
0
115
8
4
46
43
0
43
56
0
46
0
56
0
56
56
46
0
49
1
62
47
0
53
47
46
47
115
49
74
0
104
4
49
78
43
87
0
115
9
0
0
0
47
73
5
100
3
6
0
0
52
7
115
83
47
115
43
53
115
0
116
0
0
87
83
0
46
47
43
45
0
0
0
0
0
81
18
18
83
2
0
0
53
7
56
56
98
9
47
0
71
18
95
2
49
0
58
0
56
44
0
0
115
46
44
0
3
47
0
6
47
7
115
43
0
83
0
50
0
47
65
44
53
7
0
46
83
47
0
0
0
46
0
0
46
0
0
6
0
44
44
43
78
0
2
44
44
0
0
0
47
83
0
0
47
0
0
82
46
115
0
115
43
0
47
2
26
69
43
53
69
46
0
46
69
46
7
115
115
46
0
59
0
46
47
0
47
7
0
0
0
47
83
83
47
47
0
115
94
100
6
0
115
92
14
0
44
4
8
59
0
52
0
0
115
56
59
2
53
100
3
46
0
5
0
47
3
6
0
59
35
45
73
5
5
71
43
115
5
56
0
43
46
0
22
6
3
59
83
95
34
94
43
2
80
46
50
83
115
7
2
0
5
0
0
0
47
0
6
115
53
115
2
46
100
8
0
0
115
0
0
46
0
74
0
0
53
65
115
0
0
3
116
6
2
7
2
52
52
7
70
61
47
46
45
0
0
43
6
19
47
2
78
56
46
2
43
75
0
52
71
68
9
115
0
44
0
57
49
47
46
0
83
47
0
71
46
0
115
83
46
29
0
89
46
62
0
115
0
0
64
68
6
44
87
0
115
0
115
49
44
4
7
46
4
2
58
2
8
2
0
74
46
69
90
0
3
62
80
65
46
46
47
0
0
0
0
43
47
0
62
47
0
3
43
0
47
2
47
115
46
0
57
46
46
53
43
50
0
53
115
0
83
46
3
47
0
115
82
68
0
0
4
0
0
43
46
78
46
6
115
46
43
47
0
6
62
62
2
3
0
8
0
49
59
54
5
4
46
115
115
2
47
63
0
46
46
73
0
81
4
43
65
0
0
2
87
7
71
0
0
51
0
0
3
12
46
0
0
101
46
0
0
53
0
62
98
2
115
52
5
3
15
52
46
115
0
69
115
0
7
0
49
59
3
9
78
50
0
5
22
82
4
16
0
0
58
46
43
95
1
87
57
43
115
83
0
43
56
0
98
90
47
115
44
99
0
46
7
74
7
0
25
7
46
47
0
43
0
0
2
115
67
18
46
45
0
67
2
66
46
0
8
46
49
47
0
44
46
3
98
115
108
0
6
84
47
115
6
46
0
46
0
83
3
84
69
44
0
49
46
82
0
0
0
0
0
0
0
2
100
47
0
80
0
0
115
115
71
47
115
115
47
0
5
82
45
0
0
2
102
3
102
1
47
65
46
44
0
0
71
3
49
62
0
49
0
66
35
61
91
0
91
46
0
1
70
0
115
0
46
46
0
0
0
16
18
18
18
68
43
0
46
0
47
71
71
83
46
0
74
3
46
95
0
0
0
43
6
58
47
5
0
0
101
47
101
100
62
47
71
55
3
0
43
5
115
49
2
7
0
82
2
7
0
0
0
46
47
0
115
0
0
0
46
0
50
0
43
6
47
46
2
4
0
47
46
3
116
71
45
81
0
3
46
8
7
6
0
56
47
61
56
0
55
0
8
95
6
47
0
26
6
6
34
49
0
0
0
44
17
47
70
98
0
115
7
2
0
46
0
2
115
94
0
13
52
0
69
8
0
43
0
47
0
2
4
44
7
43
87
71
49
0
83
47
6
72
7
57
4
98
94
56
82
115
46
0
46
5
0
82
72
43
82
46
9
0
118
0
0
46
44
47
0
0
49
0
87
46
0
50
47
95
0
115
3
115
9
47
54
40
6
43
49
23
46
6
46
47
0
3
0
47
61
7
47
43
61
9
75
0
56
47
0
3
83
49
4
65
115
8
0
16
0
115
43
115
43
0
46
0
46
115
7
87
46
46
48
115
71
4
0
3
44
49
35
44
35
35
35
87
100
16
0
2
52
8
82
6
77
87
82
0
46
71
115
78
40
3
75
46
45
100
100
3
47
104
62
80
8
0
0
6
49
47
0
46
0
2
0
6
47
103
46
0
2
0
95
46
46
43
0
49
6
0
68
0
0
11
46
46
0
0
46
0
4
98
49
43
115
46
0
53
0
95
74
83
46
46
49
50
49
16
82
40
40
40
40
40
0
0
71
6
9
58
0
4
0
55
0
0
0
47
0
40
47
56
0
0
0
7
0
47
115
8
53
47
44
115
70
47
46
0
0
0
49
46
0
4
115
112
82
0
82
22
71
6
112
9
0
40
40
40
82
57
115
66
83
6
0
46
47
8
111
47
115
43
83
0
3
47
47
3
72
57
77
72
0
5
43
88
53
115
0
46
5
103
0
0
0
47
115
96
115
2
115
56
0
91
43
3
115
95
74
1
83
47
82
2
5
0
78
8
115
43
0
82
88
0
115
94
0
62
0
0
47
40
40
64
0
46
0
5
47
47
43
81
0
0
3
0
68
75
115
46
53
2
0
46
0
44
97
2
115
46
94
4
0
43
9
40
47
40
40
115
53
101
92
84
4
47
0
47
46
47
0
0
74
9
0
6
95
0
6
48
6
48
43
115
115
4
87
46
115
100
5
0
40
40
71
100
83
0
74
40
40
40
40
48
53
15
100
46
83
92
48
3
47
87
53
2
47
0
115
9
83
0
73
0
83
0
6
62
0
4
0
46
67
46
0
6
50
83
47
0
40
40
43
5
0
0
0
46
115
43
7
3
0
97
0
46
29
43
115
43
115
0
0
49
0
6
0
46
59
7
115
0
12
46
115
40
40
115
40
40
8
115
8
6
40
40
46
47
5
6
0
83
69
6
115
100
0
68
0
2
47
49
56
0
8
0
0
11
0
115
100
51
40
51
39
18
18
18
18
18
39
78
100
5
0
115
2
47
52
5
0
82
6
103
46
115
0
87
6
34
6
47
61
43
62
46
50
0
46
69
0
46
83
4
46
46
46
0
115
43
115
0
43
2
1
43
0
22
0
0
3
47
46
57
82
0
112
100
0
0
0
2
0
0
0
110
115
44
0
46
0
7
0
0
5
115
47
0
115
95
43
43
46
115
46
0
35
28
0
46
83
0
44
62
46
0
115
66
83
0
2
7
71
0
61
2
1
0
0
3
46
0
115
0
101
0
4
0
0
8
0
47
83
6
6
0
115
0
8
68
49
94
55
107
47
0
115
0
81
83
5
4
4
12
47
115
0
103
47
0
50
43
82
47
115
46
83
0
3
0
82
82
50
55
43
89
46
0
0
0
43
0
49
46
0
49
0
7
6
46
3
2
0
43
5
115
115
0
115
22
68
0
82
0
0
30
0
12
17
43
46
0
43
71
56
5
4
96
4
0
0
46
115
7
0
0
44
59
0
7
4
94
3
53
6
48
45
0
52
53
115
115
2
100
8
44
46
71
115
60
0
74
50
8
115
49
53
62
103
47
0
46
0
91
0
47
0
65
65
71
59
50
0
0
0
0
0
0
71
47
7
0
49
89
0
115
47
47
0
71
68
95
83
115
46
43
46
2
46
27
3
4
4
0
46
0
46
115
68
78
81
115
115
0
87
3
6
38
47
115
7
46
0
47
65
44
7
46
0
7
115
7
6
62
46
13
80
87
47
69
0
115
47
0
115
22
0
0
46
77
46
0
115
61
83
47
115
22
82
0
115
0
46
115
44
47
46
0
0
4
46
46
83
45
3
0
46
47
0
7
46
62
0
43
0
0
7
0
0
0
52
7
115
7
6
7
6
0
3
47
0
0
0
73
47
0
0
75
49
49
62
115
2
47
35
35
49
66
82
44
56
0
74
0
47
47
50
82
2
81
46
0
0
2
0
115
0
0
39
59
71
0
90
115
7
0
21
0
47
46
6
115
39
47
47
47
0
82
115
44
49
49
7
115
3
0
57
95
2
74
83
25
0
85
6
83
2
53
3
46
49
0
48
2
46
0
43
0
0
43
7
115
43
46
0
47
92
98
115
0
5
0
57
6
0
0
115
0
2
0
0
47
9
9
3
0
8
0
46
0
115
0
47
0
44
44
47
47
0
43
71
43
115
47
3
115
78
0
68
0
115
46
44
46
81
0
53
50
111
50
8
43
46
68
3
3
65
0
7
0
0
9
94
115
46
0
0
115
6
2
43
46
5
115
44
0
47
73
0
2
46
82
2
45
2
115
47
47
5
7
36
46
46
0
46
119
47
47
0
43
47
115
62
44
47
115
2
62
0
52
0
0
3
6
82
43
0
100
115
47
115
87
44
115
75
0
56
46
0
0
0
3
2
2
53
0
2
46
47
47
46
44
115
0
53
43
0
7
50
52
0
43
92
53
0
92
0
0
0
92
92
0
0
0
115
46
47
115
7
77
53
46
100
109
46
115
56
103
3
4
5
0
0
87
8
82
5
0
116
85
4
43
115
73
88
0
58
69
0
100
0
115
46
47
0
45
115
0
0
83
3
0
115
0
115
0
46
95
103
115
47
47
47
115
47
95
4
0
95
2
0
3
115
95
0
115
0
95
2
83
0
0
0
7
44
0
115
3
3
0
0
12
47
111
46
46
3
115
95
46
46
6
0
46
46
56
115
5
78
47
46
115
0
47
3
46
58
0
100
0
0
95
83
43
115
62
0
46
115
46
0
2
5
5
0
92
0
0
47
71
0
0
47
7
51
51
53
74
0
115
46
59
44
7
111
46
46
111
0
0
56
0
0
96
0
47
0
2
2
83
4
43
0
4
2
58
44
0
115
5
0
7
83
6
4
7
90
47
56
78
46
0
80
115
115
115
47
47
0
0
0
0
47
0
0
0
4
115
44
18
44
115
78
0
0
44
49
44
90
0
3
0
0
0
50
3
89
108
49
2
7
51
50
50
5
62
51
0
0
47
0
101
96
115
47
2
95
50
95
83
0
44
6
47
0
0
15
0
44
3
44
3
95
115
50
75
74
46
53
47
95
44
2
47
44
46
0
2
47
115
0
95
46
0
44
7
44
68
44
46
46
47
49
45
43
115
2
115
0
118
47
115
0
6
0
0
0
46
47
115
83
7
44
68
46
0
0
46
0
52
44
4
83
0
0
0
0
87
46
71
115
47
47
46
0
1
43
5
47
115
43
59
6
44
0
44
66
47
100
0
115
0
56
52
0
0
7
5
44
0
115
83
71
5
0
46
87
95
0
46
0
2
0
0
46
30
55
0
0
0
46
0
0
82
0
47
53
0
0
2
0
46
0
83
83
53
115
99
46
115
46
0
68
73
3
46
4
7
115
95
43
0
46
98
46
43
0
44
43
47
47
0
43
0
1
0
0
5
0
44
46
43
47
47
94
46
2
49
82
0
62
4
2
83
45
46
0
115
95
0
47
65
0
0
2
47
2
0
0
0
95
0
0
80
0
90
0
0
1
112
2
95
83
115
0
47
74
115
115
4
47
0
0
47
100
47
3
1
77
115
0
5
5
0
103
98
6
0
44
46
68
0
47
82
2
0
49
0
103
0
0
0
115
72
46
47
0
7
116
0
0
46
0
100
0
0
0
0
73
115
43
46
47
76
69
95
2
82
0
46
47
47
0
83
6
7
0
50
87
5
43
71
47
8
63
82
7
0
46
5
7
45
0
0
5
3
5
5
82
115
0
0
62
0
82
71
13
0
8
6
0
8
90
115
3
3
65
50
0
9
8
50
59
45
47
82
68
0
95
0
57
100
61
86
86
56
115
46
47
0
0
70
80
0
1
0
47
8
0
3
0
47
101
44
0
115
5
0
78
7
3
0
63
3
0
0
83
0
0
61
3
0
47
4
0
53
0
0
6
0
0
20
47
39
0
78
46
112
6
44
115
0
115
82
43
44
47
29
47
115
115
46
71
94
2
3
83
115
0
0
0
44
44
0
72
47
46
0
8
100
45
49
5
8
46
47
47
47
48
47
115
82
5
47
5
78
47
90
95
82
47
5
46
47
0
0
0
115
115
7
115
71
115
68
115
47
94
8
115
46
7
94
115
46
43
71
47
16
0
3
0
71
115
71
57
47
115
29
0
83
49
42
43
43
0
0
43
100
43
0
7
68
71
0
46
0
47
0
0
0
0
53
100
7
47
95
49
50
115
0
5
82
115
56
0
46
50
3
81
0
0
46
0
46
0
115
109
47
84
7
82
0
62
98
7
5
3
47
0
46
62
0
47
62
44
0
46
44
95
0
0
5
0
2
3
44
56
46
101
82
15
56
45
0
68
3
49
83
115
44
0
109
2
115
2
0
1
46
44
53
56
0
115
0
47
71
115
5
46
71
6
7
0
49
0
0
0
0
0
65
44
2
115
7
50
57
115
44
82
92
7
49
7
7
47
2
6
0
115
46
74
0
46
43
0
47
2
115
0
0
0
0
82
73
68
6
4
0
47
70
47
3
44
47
115
115
65
2
43
95
46
0
0
46
29
0
3
43
0
3
115
0
115
47
0
46
44
49
49
49
43
0
62
43
0
6
94
43
56
83
46
0
7
115
0
0
47
74
83
115
48
4
4
0
50
82
56
2
56
83
0
0
83
0
94
43
0
95
0
3
0
43
0
0
7
3
62
7
93
44
83
46
87
115
50
50
44
0
115
53
44
115
115
101
0
47
47
90
0
3
0
0
0
0
115
87
87
6
43
46
115
82
46
0
57
78
76
46
0
29
0
43
115
83
46
2
67
46
115
57
2
108
13
0
7
115
0
0
0
0
25
0
0
0
0
0
2
3
47
0
0
25
56
0
46
71
46
8
115
0
61
65
49
115
45
65
65
65
4
8
65
8
74
95
0
95
43
46
58
115
7
46
46
0
0
4
115
72
5
47
22
0
115
0
2
115
44
6
44
115
15
3
115
5
56
3
0
115
0
0
49
0
67
61
43
2
47
4
48
115
8
46
0
46
115
29
29
8
44
7
0
86
50
90
7
50
71
61
6
82
100
0
70
3
46
65
0
83
68
68
65
0
44
58
92
58
67
115
0
0
0
65
0
115
0
115
5
47
2
67
9
115
47
68
46
47
0
82
115
95
46
0
4
62
56
56
111
95
98
69
54
43
47
43
46
103
0
3
46
46
0
62
0
0
46
4
46
2
45
46
47
95
115
81
0
6
44
67
43
6
43
115
67
8
115
4
46
47
115
8
46
3
46
2
46
0
78
0
46
0
0
6
54
44
0
0
43
99
47
42
88
0
46
101
46
0
47
8
87
111
87
0
47
47
0
7
47
1
18
56
103
2
43
43
0
6
0
0
44
0
8
47
3
3
6
0
0
0
6
0
82
0
49
80
53
2
71
4
0
0
46
0
69
4
69
69
44
1
0
95
8
0
0
49
46
95
78
115
53
46
82
46
56
50
47
7
7
49
0
46
0
87
46
47
3
0
46
0
95
83
46
0
46
6
57
68
0
47
44
46
62
6
47
46
43
0
0
118
49
5
59
0
115
94
0
44
0
49
0
29
53
43
0
115
47
0
2
0
83
0
0
0
44
57
83
47
44
111
0
0
4
7
115
0
47
0
46
55
115
0
46
44
47
45
49
0
43
4
3
46
95
44
47
3
0
0
0
0
46
0
95
0
5
41
46
6
0
115
9
103
94
46
4
0
82
47
44
58
0
43
47
6
6
0
22
0
7
46
46
0
0
3
95
0
2
47
115
6
0
78
0
4
116
0
81
105
2
0
62
95
47
83
49
62
0
3
0
0
0
115
115
92
103
61
98
87
2
46
3
115
73
43
43
56
107
112
5
0
0
2
115
47
82
43
83
92
0
2
71
57
57
0
94
43
0
83
115
0
0
56
6
115
115
46
46
47
80
0
71
56
55
111
56
115
47
46
65
83
7
46
4
85
95
0
0
108
73
88
115
43
46
71
115
71
68
0
0
0
0
47
0
47
45
71
0
0
47
0
82
88
47
47
46
0
5
115
0
115
4
0
115
70
4
61
53
100
0
57
56
59
78
83
43
0
0
115
2
2
8
0
65
68
0
47
2
83
0
0
44
43
44
3
46
82
115
16
47
83
115
0
20
78
78
53
46
95
81
54
95
95
65
115
8
46
0
6
50
0
56
47
4
0
5
8
62
47
115
0
0
110
115
47
46
47
59
71
0
69
43
47
0
0
2
63
50
68
0
115
1
43
0
46
0
56
115
95
0
0
5
115
115
48
81
3
71
3
0
61
47
47
0
71
4
68
111
6
8
78
115
115
3
67
46
0
6
44
6
77
46
47
7
6
47
47
6
43
46
72
46
44
46
0
43
43
83
43
68
43
82
46
3
4
115
115
23
46
83
49
0
0
115
0
0
0
26
0
47
44
0
47
0
0
0
0
0
0
0
0
0
115
3
0
47
82
0
46
82
98
0
0
50
0
0
53
61
52
89
115
46
62
0
6
71
0
6
0
68
0
0
6
95
58
0
8
49
35
62
7
4
83
0
2
46
47
81
49
94
47
83
62
81
7
7
47
71
0
50
46
0
0
4
46
1
70
8
58
53
83
44
72
103
47
113
44
82
43
5
58
46
100
58
0
83
5
0
73
47
46
49
47
115
0
83
0
62
0
61
71
74
53
113
46
7
49
29
53
0
115
83
8
44
43
115
47
56
4
47
0
0
47
44
100
53
82
43
0
82
1
47
0
6
0
2
2
3
0
0
43
62
7
62
71
98
67
69
0
0
0
4
7
47
0
80
7
0
46
3
5
3
3
8
46
47
0
0
117
71
2
5
0
87
0
49
98
0
0
43
46
0
0
0
0
1
3
94
71
0
50
47
47
46
0
0
0
0
4
0
90
0
71
95
71
55
3
0
115
0
44
0
115
55
0
2
44
2
2
89
0
46
0
115
50
115
0
50
0
56
71
0
0
56
47
115
77
0
56
68
0
82
0
115
0
0
0
0
0
0
33
43
68
57
46
0
83
0
58
3
47
46
46
47
43
49
0
70
0
49
51
115
0
51
0
7
115
68
0
56
46
83
0
115
46
57
46
82
4
81
0
47
115
0
83
115
2
53
62
56
0
47
46
95
47
43
3
43
0
49
0
47
43
51
7
8
57
52
115
52
83
47
77
47
6
105
15
68
1
0
47
87
0
47
6
101
115
0
4
6
73
0
50
0
0
34
115
0
0
115
7
44
82
17
0
0
0
0
0
115
0
50
0
43
47
0
22
0
115
52
6
0
35
73
58
55
46
105
0
95
43
46
0
80
72
83
4
8
29
12
56
0
0
57
46
0
0
45
0
46
6
98
9
115
0
6
0
2
0
46
86
46
0
7
43
47
71
98
26
47
43
47
0
87
71
71
50
71
6
6
50
4
0
47
115
46
0
43
0
70
46
46
0
112
6
47
0
46
45
47
80
0
0
0
53
115
0
0
47
0
50
46
115
115
115
58
0
101
47
0
0
83
0
47
7
0
0
59
78
46
6
0
0
0
7
115
2
0
43
0
0
0
0
51
51
44
0
95
0
0
54
118
2
9
0
43
93
4
43
0
49
0
49
43
109
6
47
74
61
3
77
43
0
0
6
0
0
97
73
47
5
0
0
70
0
44
2
0
0
115
115
83
0
5
0
5
92
0
46
47
2
2
100
100
7
91
0
81
88
47
53
46
49
115
58
7
58
5
5
115
54
44
35
46
3
116
2
71
53
73
118
47
0
115
115
43
4
58
71
0
50
7
7
8
46
98
0
115
0
0
47
56
4
47
0
46
72
46
0
68
115
83
3
115
7
43
42
46
7
44
100
0
115
95
7
47
115
75
69
44
8
11
115
59
61
59
2
2
46
0
86
78
0
6
49
0
0
71
0
2
100
115
0
0
2
3
7
0
6
71
46
49
56
47
53
53
5
46
0
0
53
6
0
0
55
83
0
0
0
0
4
47
0
35
0
106
0
78
115
0
0
0
95
56
0
87
2
57
46
99
0
56
0
0
2
115
43
44
0
62
47
115
87
3
8
80
2
25
115
7
6
0
0
0
115
83
43
115
47
67
47
0
0
44
115
0
0
8
47
52
74
0
6
0
47
90
0
46
47
0
4
6
115
47
0
6
49
3
0
0
60
44
10
89
47
46
44
53
0
53
83
47
78
0
47
0
0
0
90
0
0
53
0
4
0
71
65
46
50
0
46
115
4
2
53
0
53
115
50
8
0
52
105
15
83
89
92
80
46
0
68
3
68
7
0
47
47
0
115
0
0
47
26
46
0
7
49
115
0
44
25
0
49
47
49
47
4
46
46
53
0
95
3
0
62
0
0
83
115
96
115
87
0
0
43
87
115
47
6
96
0
46
50
0
54
56
7
103
47
46
0
71
0
98
115
0
0
98
2
8
0
46
52
0
0
68
71
47
98
62
46
4
3
7
3
0
52
47
0
0
115
47
46
58
7
44
43
0
52
46
71
105
6
49
0
95
100
0
0
72
0
3
0
8
47
115
62
59
115
100
46
96
55
115
0
78
73
0
0
46
2
7
115
69
47
49
0
83
62
0
0
0
115
0
59
50
45
4
53
0
0
43
0
82
44
3
0
46
71
0
0
115
83
4
47
0
108
0
0
15
0
71
0
47
0
62
46
115
6
3
0
101
5
0
44
62
11
0
47
0
62
44
47
47
111
0
46
71
89
0
89
89
89
115
89
62
89
89
89
19
46
43
39
46
0
29
107
7
5
73
4
2
2
0
115
80
7
45
83
6
6
6
0
115
43
6
0
0
2
50
0
71
53
115
51
47
49
46
51
4
0
58
95
53
4
112
2
0
47
46
46
3
46
0
3
0
115
115
49
0
19
87
44
0
0
115
0
93
47
46
0
0
46
0
51
115
8
0
46
7
0
4
46
43
83
0
5
3
44
6
46
0
47
83
0
62
47
7
68
7
46
0
115
